会社名,ひらがな,本社住所,本社郵便番号,電話番号,FAX番号,代表メールアドレス,代表者名,会社サイト,お問い合わせページ,法人番号,上場種別,資本金,売上高,従業員数,工場数,店舗数,設立年月,一言説明,会社概要,メイン大業界,メイン小業界,サブ大業界,サブ小業界,特徴,マッチ度,役員情報,株式会社トッパングラフィックコミュニケーションズ,とっぱんぐらふぃっくこみゅにけーしょんず,東京都台東区台東１丁目５番１号,110-0016,03-3968-5046,03-3558-0204,-,谷中映之,http://www.toppan-tgc.co.jp/,-.1,3010501030830,未上場,300000000,38400000000,1901,-.2,-.3,2003年8月,コンテンツの企画やデザインを手掛ける会社,各種デバイスに対応したコンテンツの企画やデザインおよび製作を手掛ける会社。カタログやポスターなどの印刷物制作やデジタル処理、映像加工などを手掛けるほか、マーケティングやコンテンツ、パッケージを中心に事業を展開している。凸版印刷株式会社のグループ会社。,製造業界の会社,紙類包装資材業界の会社,広告業界の会社・その他サービス業界の会社,紙媒体印刷業界の会社・デザイン業界の会社,BtoB,未計算,-.4,トヨタ自動車株式会社,とよたじどうしゃ,愛知県豊田市トヨタ町1番地,471-8571,0565-28-2121,豊田章男,http://www.toyota.co.jp,https://www.toyota.co.jp/faq/toiawase/situmon.html,1180301018771,東証１部,635400000000,27597193000000,364445,16,49,1937年8月,「トヨタ」と「レクサス」の2ブランドを中心に生産・販売する、世界首位級の自動車メーカー,"世界最大手の自動車メーカーの一つで、世界販売台数は1000万台に及び日本でも国内シェアは4割を超える。ダイハツや日野自動車を子会社として持ち、マツダとは提携、富士重工には出資を行う。グループ部品メーカーデンソーなども有力である。<br>
燃料電池自動車やハイブリッド自動車など環境性能に優れた自動車開発にも積極的に取り組んでいる。16年度は、円高が進む一方で、先行投資を緩めなかったために減益幅が拡大した。16年では、車とインターネットの常時接続を目指し、子会社を通じてアメリカのライドシェア企業大手ウーバーと提携をした。また、マイクロソフトと提携を拡大し、自動車のビッグデータ活用を図る。<br>",自動車・乗り物業界の会社,自動車業界の会社・自動車部品・カー用品業界の会社,小売業界の会社,自動車ディーラー業界の会社・,BtoB　BtoC,"小津博司[監査役],  北山禎介[監査役],  和気洋子[監査役],  香川佳之[常勤監査役],  加藤雅大[常勤監査役],  中津川昌樹[常勤監査役],  MarkT.Hogan[取締役],  加藤治彦[取締役],  宇野郁夫[取締役],  早川茂[取締役・専務役員],  小平信因[取締役],  寺師茂樹[取締役副社長/代表取締役],  DidierLeroy[取締役副社長/代表取締役],  伊地知隆彦[取締役副社長/代表取締役],  加藤光久[取締役副社長/代表取締役],  豊田章男[取締役社長/代表取締役],  内山田竹志[取締役会長/代表取締役], ",リクルートホールディングス,りくるーとほーるでぃんぐす,東京都千代田区丸の内1-9-2,100-6640,03-6835-1111,峰岸真澄,http://www.recruit.jp,https://www.recruit.jp/support/rhd/,5010001060426,10000000000,1839987000000,38451,1963年8月,販促・人材募集サイト・人材派遣の主力3事業を始めとして、様々な領域の情報サイトを運営する会社,"催促メディアは飲食、美容、旅行、学びを始めとした日常消費領域や住まい領域、結婚・進学・教育・自動車領域をカバーする子会社から成る。<br>
人材募集領域では「リクナビ」をはじめとする社員募集の広告事業、斡旋事業、選考支援事業、アルバイト、パート、派遣など多種多様な働き方を提案している。人材派遣事業では派遣事業に力を入れている。<br>
リクルートは様々な生活情報メディアを展開しているが、「リボンモデル」という名の独特な事業が特徴的。「まだ、ここにない出会い。」をキャッチフレーズとして様々な分野の企業と、個人とのマッチングサービスを事業の軸としている。<br>
主力3事業とも業績は好調で、求人検索サイト「Indeed」は前期6割増収。人材派遣事業においては、効率的な事業運営を推進したほか、海外でのM&amp;A等により展開地域の拡大を進めている。<br>",中古車販売業界の会社・自動車ディーラー業界の会社・,教育業界・不動産業界の会社・人材業界の会社・エンタメ業界の会社・IT業界の会社,資格取得・通信教育業界の会社・不動産売買・仲介業界の会社・・人材紹介業界の会社・旅行業界の会社・・Webサービス・アプリ運営業界の会社,BtoC　BtoB,"峰岸真澄[代表取締役社長/CEO],  池内省五[取締役専務執行役員/経営企画本部・人事本部・RD本部担当],  草原繁[取締役専務執行役員/管理本部担当],  佐川恵一[取締役専務執行役員/ファイナンス本部担当],  大八木成男[取締役],  新貝康司[取締役],  長嶋由紀子[常勤監査役],  藤原章一[常勤監査役],  井上広樹[監査役],  西浦泰明[監査役], ",ウォルト・ディズニー・ジャパン株式会社,うぉると・でぃずにー・じゃぱん,東京都港区虎ノ門１丁目２３番１号虎ノ門ヒルズ森タワー,105-0001,03-6752-2300,ポール・キャンドランド,http://www.disney.co.jp/,https://secured.disney.co.jp/onlinehelp/inquiry.html,5013201005431,13640000000,185000,2004年4月,サ?・ウォルト・テ?ィス?ニー・カンハ?ニーの日本法人でディズニー関連商品の管理をする会社,サ?・ウォルト・テ?ィス?ニー・カンハ?ニーの日本法人であり、ディズニープロパティの使用許諾や管理を行っている会社。その他、映画製作やキャラクター商品の販売、エンターテインメントコンテンツの開発・制作も手がけており、ゲーム制作も行っている。,生活用品業界の会社,雑貨製造業界の会社,エンタメ業界の会社・小売業界の会社,映像・CM制作業界の会社・書籍・マルチメディア販売業界の会社・映画・アニメ業界の会社,ニッコンホールディングス株式会社,にっこんほーるでぃんぐす,東京都中央区明石町６番１７号,104-0044,kouhou@nikkon.co.jp,黒岩正勝,http://www.nikkon-hd.co.jp/,http://www.nikkon-hd.co.jp/business/telmail.html,7010001035005,11316610000,18869,1953年8月,一般貨物運送や倉庫の運営等を手掛ける会社,一般貨物の輸送から現地での生産設備の解体、据付までをワンストップサービスとして提供する。また、倉庫の運営を行う他にも、国内・国外物資の輸入や販売、廃棄物の回収や運搬・処理事業等も取り扱っている。,その他サービス業界の会社,廃棄物処理業界の会社・廃棄物収集・運搬業界の会社・環境・廃棄物処理・,運輸・物流業界の会社,倉庫業界の会社・陸運業界の会社・,-.5,株式会社みらいサービス,みらいさーびす,新潟県新潟市南区東笠巻新田２７０番地５,950-1406,025-362-0983,025-362-0984,http://ja-niigatamirai.jp/mirai-service/index.html,4110001010396,200000000,22552,4,2010年1月,自宅葬や家族葬などの葬儀を行う会社,新潟県新潟市と周辺エリアを中心に葬祭事業を行う。また式場は一日あたり葬儀を一度までに限定しているほか、自宅葬や家族葬、法要などにも対応することが特徴。そのほか生花や供物等の慶弔寄贈品も取り扱っている。,葬儀業界の会社,Unnamed: 22,Unnamed: 23,日本通運株式会社,にっぽんつううん,東京都港区東新橋1-9-3,105-8322,03-6251-1111,渡邉健二,http://www.nittsu.co.jp/,http://www.nittsu.co.jp/contact/?link=top_global_navi,4010401022860,70175000000,1909105000000,70693,1937年10月,国内外で陸上・海上・航空運送を展開する総合物流会社,"国内に345の支店・事業所、海外に611の拠点を有する総合物流企業。鉄道や貨物自動車を用いた陸上運送、航空運送、海上輸送などあらゆる輸送に対応している。海外事業も手掛け、アメリカやヨーロッパ・アジア・オセアニアなど世界42か国のネットワークを持つ。企業の原材料や製品の保管サービスや転勤等に伴う社員の国内外引越しサービス、美術品や発電設備・ハイテク製造工場の装置、現金や有価証券など運送に警備員を必要とする金融機関向けサービスなど、通常の輸送が困難なものの専門輸送サービスも展開している。<br>
1872年に設立された陸運元会社を前身とし、1950年に一般商事会社となった。宅配サービス「ペリカン便」は2010年に日本郵便のゆうパック事業に引き継がれ、会社は宅配事業から撤退した。<br>",倉庫業界の会社・空運業界の会社・海運業界の会社・陸運業界の会社・,引っ越し業界の会社,"青木良夫[監査役],  野尻俊明[監査役],  鈴木達也[常勤監査役],  今野洋美[常勤監査役],  和田貴志[常勤監査役],  安岡定子[取締役],  中山慈夫[取締役],  杉山雅洋[取締役],  林田直也[取締役執行役員],  秋田進[取締役執行役員],  佐久間文彦[取締役執行役員],  寺井克宏[取締役常務執行役員],  竹津久雄[取締役常務執行役員],  島内技[取締役常務執行役員],  石井孝明[取締役専務執行役員],  伊藤豊[代表取締役副社長副社長執行役員],  齋藤充[代表取締役副社長副社長執行役員],  大日向明[代表取締役副社長副社長執行役員],  渡邉健二[代表取締役社長社長執行役員],  川合正矩[代表取締役会長], ",株式会社ワコールホールディングス,わこーるほーるでぃんぐす,京都府京都市南区吉祥院中島町29,601-8530,075-694-3111,塚本能交,http://www.wacoalholdings.jp/,http://www.wacoal.jp/company/contact/index.html,5130001012084,13260000000,202917000000,21892,1949年11月,インナーウェアやスポーツウェアなどの婦人下着を製造・販売している会社,"婦人下着首位。子会社58社および関連会社9社で構成。婦人用下着を中心とするインナーウェア、アウターウェア、スポーツウェアなどを展開。「ワコール」ブランドと「ウイング」ブランドの2つを主力として展開。本社は京都。自社研究所を活用した、身体動作研究に基づく商品開発力に定評がある。<br>
「女性に美しくなって貰う」こと、「女性が美しくなることをお手伝いする」こと、「女性の""美しくありたい""という願いの実現に役立つ」ことを創立当初から事業の目的として掲げており、現在は、小中学生およびシニア世代へのアピールに力を入れることで顧客層の拡大を目指している。&nbsp;<br>
アメリカ、シンガポール、フィリピン、その他ヨーロッパなどに数多くのグループ企業を持ち、「世界のワコール」を目指して海外展開にも注力中。 傘下には、下着通販および小売を行うピーチ・ジョンなどを持つ。<br>",アパレル・美容業界の会社,アパレル業界の会社・,アパレル販売業界の会社・,BtoC,"白井弘[監査役],  竹村葉子[監査役],  片柳彰[監査役],  廣島清隆[常勤監査役],  中村友紀[常勤監査役],  黛まどか[取締役],  堀場厚[取締役],  尾崎護[取締役],  山口雅史[取締役],  若林正哉[取締役副社長],  安原弘展[取締役副社長],  塚本能交[代表取締役社長], ",イオン株式会社,いおん,千葉県千葉市美浜区中瀬1-5-1,261-8515,043-212-6000,岡田元也,http://www.aeon.info/,6040001003380,220007000000,8176732000000,135058,1926年9月,「AEON」などスーパーを運営する純粋持ち株会社,"「AEON（イオン）」などの総合スーパー、食品スーパーを全国に展開する会社で、国内流通の大手である。総合スーパー事業を始め、小売り事業、総合金融事業、ショッピングセンターの開発及び賃貸を行うディベロッパー事業、アミューズメントやファッションのサービス事業など各事業を複合的に展開している。グループは、株式会社イオン及び295社の連結子会社、33社の関連会社により構成されている（2016年2月時点）。
売上を牽引するのはスーパーマーケット、ディスカウントストアを運営するSM・DS事業。「マックスバリュ」「マルエツ」等の店舗の知名度が高く、全国的に展開している。第二の収益源は、総合スーパーを運営するGMS事業。総合スーパーとは、 日常生活で必要な物を総合的に扱う、大衆向けの大規模な小売業態を指す。総合スーパーとして認知度の高い「イオン」は、大規模駐車場を兼ね備えた郊外型ショッピングセンターの先駆けとなった事でも知られている。
また、海外進出にも積極的で、経済成長の著しいアジアに焦点を置き店舗を増やす戦略を取っている。ベトナム・カンボジアに続き、2015年度新たにインドネシアへも進出を果たした。
今後の課題として、「アジア」「都市」「シニア」「デジタル化」の4つを挙げる。具体的には、アジアへの出店数増加、都市生活者にシフトした都市への店舗出店、シニア層の取り込み、ネットビジネスの活用などである。また、イオン独自のブランド「トップバリュ」の商品力強化を進めていく方針である。",金融業界の会社,銀行・信用金庫・信用組合業界の会社,小売店舗・施設業界の会社・スーパー業界の会社,"長島徹[取締役/監査委員指名委員],  内永ゆか子[取締役/監査委員指名委員],  佐藤謙[取締役/報酬委員会議長監査委員],  但木敬一[取締役/監査委員会議長報酬委員],  末吉竹二郎[取締役/指名委員会議長報酬委員],  山下昭典[取締役/執行役副社長財務担当],  森美樹[取締役/グループCOO兼4シフト推進担当],  岡田元也[取締役/グループCEO指名委員報酬委員],  横尾博[取締役/取締役会議長], "
マコトリース株式会社,まことりーす,大分県大分市大字三佐９７９番地の１,870-0108,097-521-8333,097-521-8334,honsha@makoto-lease.co.jp,在津満,http://www.makoto-lease.co.jp/new/web/gaiyou.html,http://www.makoto-lease.co.jp/new/web/support.html,3320001005319.0,未上場,10000000,930000000,53,2,-,1975年2月,クレーン作業などの請負や重量物輸送及び据付を行う会社,クレーン作業や建物解体工事などを行う。また、構造物解体工事や重量物の運搬及び据付工事も手掛ける。その他、とび工事や産業廃棄物の収集及び運搬、一般貨物自動車輸送などにも対応。,運輸・物流業界の会社,重量物輸送業界の会社,その他サービス業界の会社・建設・工事業界の会社,その他リース業界の会社・解体工事業界の会社・廃棄物収集・運搬業界の会社・その他土木工事業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社静岡西部建設,しずおかせいぶけんせつ,静岡県静岡市駿河区青木１８８番地の３,421-0134,054-259-1027,054-258-2915,-,梅原義隆,http://www.seibu-k.com/index.html,https://req.qubo.jp/contact/form/shizuokaseibukensetsu,5080001002751.0,未上場,-,-,53,-,-,1969年10月,建築の土工事ならびにコンクリート打設工事などを請け負う会社,建物の基礎工事や土工事、コンクリート打設工事ならびに河川の外構工事を請け負う。また、バイブロ杭打抜機やドライブミキシングバケットなど特殊バケットによる施工を実施。その他、解体工事ならびに産業廃棄物の収集運搬業務、保有する汚泥造粒固化施設での中間処理業務を行う。,その他サービス業界の会社,廃棄物収集・運搬業界の会社・廃棄物処理業界の会社・環境・廃棄物処理・,建設・工事業界の会社,土木工事業界の会社・,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社三愛ビルサービス,さんあいびるさーびす,栃木県宇都宮市下荒針町３８８０番地５,321-0346,028-649-3988,028-649-3109,san-ai@snow.ucatv.ne.jp,平沼昇,http://san-ai-bs.co.jp/,http://san-ai-bs.co.jp/form/,3060001001781.0,未上場,10000000,420000000,53,-,-,1992年6月,各種清掃や洗浄、また産業廃棄物の収集運搬などを行う会社,「スチーム工法」でのカーペット洗浄やエアコン清掃などに加えて、グリストラップ洗浄や排水管洗浄などの特殊清掃、害虫駆除も行なう。また、工場から排出される汚泥や廃油などの産業廃棄物収集も手掛ける。,その他サービス業界の会社,廃棄物収集・運搬業界の会社・清掃業界の会社・・環境・廃棄物処理・,,,BtoB　BtoC,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
明和土木興業株式会社,めいわどぼくこうぎょう,埼玉県川口市東領家２丁目３番１２号,332-0003,048-224-6641,048-224-7185,-,川本武士,http://www.meiwadoboku.co.jp/index.html,-,2030001077495.0,未上場,25000000,-,52,-,-,1978年4月,山留め工事や躯体工事、外構工事などの土木工事を行う会社,山留め工事や躯体工事をはじめ、外構工事や土工事、杭工事などの土木工事を行う。また4tのダンプカーや10tのタンク車などを保有しており、建設現場工場から排出される燃え殻や汚泥、廃油など産業廃棄物の収集・運搬も手掛ける。,その他サービス業界の会社,廃棄物収集・運搬業界の会社・環境・廃棄物処理・,建設・工事業界の会社,土木工事業界の会社・,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社東部開発,とうぶかいはつ,大分県大分市大字迫字丸山６５８番地の１,870-0272,097-522-3111,097-547-8388,-,首藤聖司,http://www.tobukaihatsu.jp/,http://www.tobukaihatsu.jp/contact.html,1320001001914.0,未上場,50000000,1445000000,52,3,-,1969年9月,産業廃棄物処理とリサイクルを行う会社,汚泥や紙くず、プラスチックやがれきなどの産業廃棄物の運搬および処理を請け負い、それに付随するリサイクルも行う。また、建築物の解体も実施しており、発生するアスベストの埋め立て処理を行っている。,その他サービス業界の会社,廃棄物収集・運搬業界の会社・リサイクル業界の会社・廃棄物処理業界の会社,建設・工事業界の会社,解体工事業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
マルヨ産業運送株式会社,まるよさんぎょううんそう,岩手県下閉伊郡山田町船越第６地割５１番地６,028-1371,0193-89-7120,0193-84-2828 ,-,坂本サメ,-,-,1400001007060.0,未上場,-,-,52,-,-,-,一般廃棄物の収集・運搬ならびに冷凍食品などの運送を行う会社,岩手県にて、家庭ごみなど一般廃棄物の収集運搬を行う。その他、冷凍食品や雑貨、飼料の運送を手掛ける。,運輸・物流業界の会社,一般貨物輸送業界の会社・冷凍冷蔵車運行業界の会社,その他サービス業界の会社,廃棄物収集・運搬業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社デートピア,でーとぴあ,東京都目黒区下目黒２丁目３番４号フタバ目黒ビル,153-0064,03-3498-2515,-,-,大西輝門,http://www.d-topia.co.jp/,http://www.d-topia.co.jp/contact.html,7011001043484.0,未上場,30000000,-,52,-,-,1983年10月,スマートフォンなど向けのデザインや制作およびアーティストのマネージメントを行う会社,スマートフォンやPC向けデザインの制作や、アプリや着うたなどのデジタルコンテンンツの制作を行っている。またWebサイトの制作および運営やインターネットでの広告代理店業務も手掛ける。その他、アーティストの育成とマネージメントも行い、レコーディングやリハーサルのためのスタジオを所有している。,エンタメ業界の会社,芸能プロダクション業界の会社,その他サービス業界の会社・IT業界の会社,Web制作業界の会社・デジタルコンテンツ業界の会社,BtoC　BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社ウェブインテリジェンス,うぇぶいんてりじぇんす,富山県富山市安野屋町３丁目４番２０号,930-0087,076-494-9070,076-425-3488,mail@webintelligence.co.jp,柳川三千代,http://www.webintelligence.co.jp/,http://www.webintelligence.co.jp/contact.html,3230001006004.0,未上場,35000000,-,52,-,-,2007年6月,Webシステム開発や企業Webサイトの制作、介護事業を行う会社,インターネット通販サイトや受注システムなどのWebシステムの開発を行う。さらに、法人向けのWebサイトやオンラインショップの制作も手掛ける。また、介護施設を保有しており、訪問介護及び通所介護事業を展開している。,その他サービス業界の会社,Web制作業界の会社,IT業界の会社・医療・福祉業界の会社,システム受託開発業界の会社・高齢者住宅業界の会社・高齢者向け福祉業界の会社,BtoC　BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新居浜清掃企業有限会社,にいはませいそうきぎょう,愛媛県新居浜市黒島１丁目５番５８号,792-0892,0897-46-3561,0897-46-3559,-,越智仁,http://www.toa-gp.jp/cleaning/,http://www.toa-gp.jp/contact/form.php,9500002017446.0,未上場,5400000,-,52,-,-,2005年8月,一般廃棄物や産業廃棄物の収集及び運搬を行っている会社,ゴミやし尿、汚泥などの一般廃棄物の収集と運搬、また産業廃棄物の収集と運搬を行う。市からの委託業務だけでなく、企業や個人からの依頼も請け負い、処分工場で適正処分する。また、浄化槽の清掃や設置工事、および保守点検にも対応可能。,その他サービス業界の会社,廃棄物処理業界の会社・廃棄物収集・運搬業界の会社,建設・工事業界の会社,衛生設備工事業界の会社,BtoC　BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社クイックサーブ,くいっくさーぶ,東京都渋谷区渋谷２丁目１１番５号,150-0002,03-6450-5141,03-6450-5142,info@91932.com,丹生輝明,https://91932.com/,https://91932.com/inquiry.html,4011401013404.0,未上場,70000000,-,52,-,-,2004年5月,各種システムの開発やデジタルコンテンツの制作、人材派遣などを行う会社,各種システムの受託開発や、Web制作・ロゴデザインなどをはじめとしたデジタルコンテンツ制作を行う会社。その他、人材派遣やシステムの運用支援、ITコンサルティングなど幅広い分野に対応する。また、24時間の障害監視やサーバー構築、ネットワーク設計なども請け負う。,コンサルティング業界の会社,ITインフラ業界の会社・ITコンサルティング業界の会社 ,人材業界の会社・その他サービス業界の会社,製造業・技術系人材派遣業界の会社・Web制作業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社アイリンク・アソシエイツ,あいりんく・あそしえいつ,福岡県福岡市博多区綱場町６番９号,812-0024,092-260-9200,092-260-9222,toiawase@bax-tv.com,井野銀志朗,http://www.bax-tv.com/,-,2290001035072.0,未上場,10000000,-,52,-,-,2007年11月,通販に関する経営コンサルティングやWebサイト制作などを行う会社,通販ビジネスに関する事業計画の立案や、Webページおよびテレビ番組等の制作を手掛けている。また、コールセンター委託事業を展開し、CS向上型コールセンターを中心に、インバウンドおよびアウトバウンド型にも対応。,コンサルティング業界の会社,経営コンサルティング業界の会社,その他サービス業界の会社・人材業界の会社,Web制作業界の会社・コールセンター運営業界の会社・その他業務請負業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新生運送株式会社,しんせいうんそう,大分県大分市大字南字石原２８３番地の１,870-0117,097-522-1238,097-522-1239,-,中原寿博,http://www.shinsei-unsou.jp/instanthp/page01.html,-,6320001005209.0,未上場,30000000,-,52,-,-,1979年4月,コンクリート製品などの運送や、産業廃棄物の収集および運搬を行う会社,コンクリート製品や石油製品などの運送を手掛けるほか、産業廃棄物の収集および運搬を請け負う。また、飲料水やチルド商品の運送にも対応する。,運輸・物流業界の会社,一般貨物輸送業界の会社・重量物輸送業界の会社,その他サービス業界の会社,廃棄物収集・運搬業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
井本商運株式会社,いもとしょううん,兵庫県神戸市中央区浪花町５９番地,650-0035,078-322-1600,078-322-1620,-,井本隆之,http://www.imotoline.co.jp/,http://www.imotoline.co.jp/contact/form.html,6140001006217.0,未上場,95000000,10922340000,52,-,-,1973年6月,内航海運や貨物利用運送などを行う会社,内航海運や貨物利用運送を手掛け、基幹航路母船が寄港しない国内各港と主要港を接続する役割を持つ、内航フィーダー輸送も展開する。その他、産業廃棄物や特別管理産業廃棄物の収集および運搬を請け負う。,その他サービス業界の会社,廃棄物収集・運搬業界の会社,運輸・物流業界の会社,海運業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
マスダエーセイ株式会社,ますだえーせい,大阪府大阪市東淀川区菅原２丁目１３番２２号,533-0022,06-6329-6657,06-6321-9286,info@masuda-esei.co.jp,増田良明,http://www.masuda-esei.co.jp,-,5120001052932.0,未上場,10000000,785570000,52,-,-,1988年2月,大阪を中心に産業廃棄物の処理運搬や資源ごみ回収、機密処理を行う会社,産業廃棄物収集運搬契約・産業廃棄物処分契約の手配とマニフェスト管理をすべて行う。自社で運営するサイトにて顧客のマニフェストを常に確認することが可能である。また一般廃棄物処理も行う。機密処理は作業に貴重品運搬資格者を従事させ、24時間監視体制のセキュリティを実施している。,その他サービス業界の会社,廃棄物処理業界の会社・廃棄物収集・運搬業界の会社,,,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
株式会社栄伸建設工業,えいしんけんせつこうぎょう,東京都足立区加賀２丁目１２番１７号,123-0861,03-3853-5546,03-5837-4551,eisin@bz04.plala.or.jp,水島寛,http://www.eisin-k-k.jp,http://www.eisin-k-k.jp/contact/,9011802027469.0,未上場,20000000,2000000000,52,-,-,2004年8月,建物の解体工事やアスベストの撤去などを行う会社,主に鉄筋コンクリート造建築物や木造建築、プラント、内装などの解体を行う。また、アスベスト撤去や改修工事などにも対応する。解体現場や建設現場などで通信カメラシステムを用い、リアルタイムで現場の状況を提供する通信カメラサービスが特徴。,その他サービス業界の会社,廃棄物収集・運搬業界の会社・環境・廃棄物処理・,建設・工事業界の会社,土木工事業界の会社・・解体工事業界の会社,BtoB,未計算,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
